epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.05031192675232887,0.0,4.974048614501953,0.0,0.0,0.11396647989749908,0.0,4.423180103302002,0.0,0.0
1,0.23433378338813782,0.013305493630468845,3.7280778884887695,1.0,0.006890344433486462,0.3509621322154999,0.06284873932600021,3.020902395248413,1.0,0.03215394169092178
2,0.4913249909877777,0.1874769628047943,2.3769049644470215,0.9888252019882202,0.10711070895195007,0.5697082281112671,0.32619598507881165,1.870423674583435,0.9845296740531921,0.19751706719398499
3,0.6757813692092896,0.4625793397426605,1.519467830657959,0.9780607223510742,0.3099413514137268,0.715580403804779,0.5768685936927795,1.295142650604248,0.9660673141479492,0.41353195905685425
4,0.7730531692504883,0.6647867560386658,1.0564758777618408,0.9767372608184814,0.5082404613494873,0.7857231497764587,0.7123587131500244,0.9615810513496399,0.9655318260192871,0.566852867603302
5,0.8336074948310852,0.7657304406166077,0.7926257848739624,0.9763387441635132,0.6326701641082764,0.7987585067749023,0.7535915374755859,0.8928925395011902,0.9585482478141785,0.6229671239852905
6,0.8711940050125122,0.827289342880249,0.6283104419708252,0.9769853353500366,0.7193892002105713,0.8556176424026489,0.8308956027030945,0.6274727582931519,0.9664749503135681,0.7301055192947388
7,0.8936652541160583,0.8647019863128662,0.5161066651344299,0.9768447875976562,0.7777708768844604,0.8657976388931274,0.849444568157196,0.5633898973464966,0.9571760892868042,0.7658597230911255
8,0.912536084651947,0.8911505937576294,0.43578583002090454,0.9776519536972046,0.8201061487197876,0.8938547372817993,0.8794478178024292,0.47348377108573914,0.9689598679542542,0.8060832023620605
9,0.925571858882904,0.9116908311843872,0.37538543343544006,0.9803501963615417,0.8532232642173767,0.9068901538848877,0.8972461819648743,0.42336541414260864,0.9728710055351257,0.8325263857841492
10,0.9345727562904358,0.9235131740570068,0.3300139904022217,0.981573224067688,0.8729631304740906,0.9130974411964417,0.9085880517959595,0.3877945840358734,0.9743116497993469,0.8522656559944153
11,0.9428598284721375,0.9341629147529602,0.29230520129203796,0.9838742613792419,0.8900338411331177,0.9198013544082642,0.9160162806510925,0.355415403842926,0.9730559587478638,0.8653010725975037
12,0.9484776258468628,0.9425699710845947,0.2605140209197998,0.9845992922782898,0.9048387408256531,0.9220359921455383,0.920623779296875,0.3451409935951233,0.9712002277374268,0.8749845027923584
13,0.9557403922080994,0.949192225933075,0.23380713164806366,0.9860619306564331,0.9156398177146912,0.9307262301445007,0.9298790097236633,0.3063584566116333,0.9762424826622009,0.8876474499702454
14,0.9600856900215149,0.9540782570838928,0.21272489428520203,0.9863871335983276,0.9243303537368774,0.9346989393234253,0.9345270991325378,0.2862958014011383,0.9773927330970764,0.8963376879692078
15,0.964027464389801,0.9592116475105286,0.19338348507881165,0.9878381490707397,0.9327725768089294,0.9374301433563232,0.936288595199585,0.2750011384487152,0.9752522110939026,0.9001862406730652
16,0.9684658050537109,0.963899552822113,0.17595677077770233,0.9893867373466492,0.9403457641601562,0.940906286239624,0.9405187964439392,0.26132211089134216,0.9772422909736633,0.906269371509552
17,0.9718489050865173,0.9674106240272522,0.16169409453868866,0.990956723690033,0.945497989654541,0.9415270090103149,0.9405887722969055,0.24941137433052063,0.9746970534324646,0.9086281657218933
