epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.19137947261333466,0.023069771006703377,3.0707433223724365,1.0,0.012242165394127369,0.4097169041633606,0.11938110738992691,2.245767593383789,0.998031497001648,0.06465187668800354
1,0.5940319299697876,0.41663867235183716,1.5166727304458618,0.9855939745903015,0.2835463881492615,0.8528436422348022,0.7570894360542297,0.7441035509109497,0.9909650683403015,0.6154042482376099
2,0.9360155463218689,0.8960278034210205,0.391672283411026,0.9928423166275024,0.8225204944610596,0.9669727087020874,0.951033353805542,0.22880814969539642,0.9904788136482239,0.9153277277946472
3,0.9820830821990967,0.9754142761230469,0.14887085556983948,0.9950608015060425,0.956993043422699,0.9882683157920837,0.9852088093757629,0.11266832798719406,0.9977774620056152,0.9732211232185364
4,0.9912647008895874,0.9887005090713501,0.09242446720600128,0.9974374175071716,0.9802977442741394,0.9892884492874146,0.9869159460067749,0.09359913319349289,0.995589017868042,0.9785768985748291
5,0.9936557412147522,0.9918822050094604,0.07392778247594833,0.9981600046157837,0.9857812523841858,0.9919663071632385,0.9897343516349792,0.07990152388811111,0.9972819089889526,0.9825299382209778
6,0.9955048561096191,0.9937708973884583,0.06319773942232132,0.9989049434661865,0.9887779951095581,0.9934965372085571,0.9916426539421082,0.06804044544696808,0.9974203705787659,0.9861004948616028
7,0.9958873987197876,0.9944855570793152,0.05818687751889229,0.9990028142929077,0.9900851249694824,0.9938791394233704,0.9923533797264099,0.0645008534193039,0.9980655312538147,0.9868655800819397
8,0.9965568780899048,0.9956018924713135,0.05383239686489105,0.999485969543457,0.99180668592453,0.9943891763687134,0.9936639070510864,0.061869554221630096,0.998070478439331,0.9894159436225891
9,0.9969075918197632,0.9952509999275208,0.053883880376815796,0.9990684390068054,0.9915197491645813,0.9934965372085571,0.9926987290382385,0.06353965401649475,0.9974256753921509,0.9881407618522644
10,0.99764084815979,0.9961519837379456,0.05098894238471985,0.99948650598526,0.9928905963897705,0.9942616820335388,0.9924346804618835,0.06406409293413162,0.9976807236671448,0.9873756766319275
11,0.9975451827049255,0.9964869618415833,0.049784693866968155,0.9994868636131287,0.9935601353645325,0.9927314519882202,0.9917835593223572,0.06754184514284134,0.9972927570343018,0.9864830374717712
12,0.9975770711898804,0.9964718222618103,0.04906131327152252,0.9995509386062622,0.993464469909668,0.9942616820335388,0.9935194849967957,0.06105009838938713,0.9978137612342834,0.9894159436225891
13,0.9975451827049255,0.9965077638626099,0.049144547432661057,0.999326765537262,0.9937514066696167,0.9934965372085571,0.9922521114349365,0.06360504031181335,0.9975515604019165,0.9871206283569336
14,0.9977045655250549,0.9967322945594788,0.0483696423470974,0.9994871020317078,0.9940383434295654,0.9934965372085571,0.992437481880188,0.06052742153406143,0.9974243640899658,0.9876307249069214
15,0.9978640079498291,0.9968589544296265,0.04811878502368927,0.9996793866157532,0.9941020607948303,0.9948992729187012,0.9935979247093201,0.05819011107087135,0.9984549880027771,0.9889059066772461
16,0.998119056224823,0.997183620929718,0.04638836532831192,0.9995836019515991,0.9948990941047668,0.9942616820335388,0.9927341938018799,0.06266538053750992,0.9984524250030518,0.9872481226921082
17,0.9978640079498291,0.9968933463096619,0.04982179403305054,0.9995512962341309,0.9942933917045593,0.9945167303085327,0.9922892451286316,0.06545476615428925,0.9979367852210999,0.9868655800819397
18,0.9981828331947327,0.9967799186706543,0.052120521664619446,0.9996793270111084,0.9939426779747009,0.9945167303085327,0.9928284883499146,0.06686101108789444,0.9979389309883118,0.9878857731819153
19,0.9980552792549133,0.9961634278297424,0.057449422776699066,0.9998072981834412,0.9926037192344666,0.9941341280937195,0.9922354221343994,0.07127418369054794,0.9979365468025208,0.9867380857467651
20,0.9976727366447449,0.995968759059906,0.06154906749725342,0.9995183944702148,0.992508053779602,0.9938791394233704,0.9911217093467712,0.07757523655891418,0.9978033304214478,0.9846977591514587
21,0.9978958964347839,0.9953254461288452,0.0670536682009697,0.9997426867485046,0.9910096526145935,0.9904361367225647,0.9877468943595886,0.10607152432203293,0.9977887868881226,0.9781943559646606
22,0.9973539113998413,0.995209813117981,0.07306220382452011,0.9996140599250793,0.9909140467643738,0.9931139945983887,0.9898714423179626,0.09215972572565079,0.9983143210411072,0.9817648530006409
23,0.9973857998847961,0.9943270087242126,0.08041565865278244,0.9996455907821655,0.9891605973243713,0.9929865002632141,0.9897226691246033,0.0972941443324089,0.9981846213340759,0.9816373586654663
24,0.9970988631248474,0.9933721423149109,0.08796311914920807,0.9995160102844238,0.9875346422195435,0.9914562702178955,0.9878251552581787,0.11277131736278534,0.9980481266975403,0.9780668020248413
25,0.996748149394989,0.9927785396575928,0.09580345451831818,0.9994185566902161,0.9863231778144836,0.9914562702178955,0.988163948059082,0.11459457129240036,0.9979199171066284,0.978831946849823
