epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.22711767256259918,0.028190847486257553,2.963172435760498,0.9773662686347961,0.015143303200602531,0.35998469591140747,0.15147438645362854,2.2649550437927246,0.9761549830436707,0.08352461457252502
1,0.5215353965759277,0.3293205201625824,1.7158970832824707,0.9789665937423706,0.2047693431377411,0.6187196969985962,0.4697438180446625,1.336342453956604,0.9711005687713623,0.31280285120010376
2,0.742755115032196,0.6151524186134338,1.011365294456482,0.9750255346298218,0.45678579807281494,0.8212190866470337,0.7112380862236023,0.7961063981056213,0.968961775302887,0.5652894377708435
3,0.8716804385185242,0.8018131852149963,0.6199255585670471,0.9793639779090881,0.6823731660842896,0.8974751234054565,0.8422492146492004,0.5226112604141235,0.97667396068573,0.7421576380729675
4,0.9194376468658447,0.8815629482269287,0.4370224177837372,0.9831748604774475,0.8010647892951965,0.9220861792564392,0.8888861536979675,0.39934104681015015,0.9804975390434265,0.8142055869102478
5,0.9421366453170776,0.9139361381530762,0.34427955746650696,0.9857790470123291,0.853030264377594,0.9423616528511047,0.9176022410392761,0.3255484104156494,0.9826934337615967,0.8616424202919006
6,0.9547294974327087,0.9307994246482849,0.29079529643058777,0.9877046346664429,0.8809895515441895,0.9561336636543274,0.9320143461227417,0.28517651557922363,0.98578941822052,0.8845957517623901
7,0.9637836217880249,0.9417664408683777,0.2569712996482849,0.9897518754005432,0.8990659117698669,0.9628921151161194,0.9400989413261414,0.2582308053970337,0.9879281520843506,0.8974751234054565
8,0.9695221185684204,0.9494091272354126,0.23388713598251343,0.9914695620536804,0.9115312099456787,0.9653149843215942,0.946785032749176,0.23708227276802063,0.9899874925613403,0.9078041315078735
9,0.9734115600585938,0.955259382724762,0.2179456353187561,0.9923790097236633,0.9216055274009705,0.9681203961372375,0.9518665075302124,0.22493955492973328,0.9900881052017212,0.9171130061149597
10,0.975706934928894,0.960118293762207,0.2065400630235672,0.9927859306335449,0.930117666721344,0.9728385806083679,0.9588494896888733,0.21157626807689667,0.992095947265625,0.9283345937728882
11,0.9783530235290527,0.9632030725479126,0.19759057462215424,0.9939993619918823,0.9347403049468994,0.9741137623786926,0.9608308672904968,0.2042195051908493,0.9925282001495361,0.9316501021385193
12,0.9809672832489014,0.9658579230308533,0.1904848963022232,0.9947318434715271,0.9390761256217957,0.9746237993240356,0.9604217410087585,0.20292004942893982,0.9917187094688416,0.9315225481987
13,0.9814773201942444,0.9674252271652222,0.1850643754005432,0.9947153925895691,0.9421366453170776,0.9785768985748291,0.9646697044372559,0.19342105090618134,0.9945858120918274,0.937005877494812
14,0.9823700189590454,0.9688586592674255,0.18068552017211914,0.9955289363861084,0.9441132545471191,0.9778117537498474,0.966059684753418,0.19005456566810608,0.9946004152297974,0.9395562410354614
15,0.9830394983291626,0.9708695411682129,0.17685920000076294,0.9956125617027283,0.9477157592773438,0.9790869951248169,0.9670131206512451,0.18854348361492157,0.994477391242981,0.9414690136909485
16,0.9843466281890869,0.9714738130569458,0.17594009637832642,0.9960503578186035,0.9487040638923645,0.9798520803451538,0.9667345881462097,0.18998394906520844,0.995008111000061,0.9404488801956177
17,0.9844741225242615,0.9706714153289795,0.1800493746995926,0.996043860912323,0.9471418857574463,0.9773017168045044,0.9653045535087585,0.19682444632053375,0.9940580725669861,0.9386636018753052
18,0.9844422340393066,0.9692262411117554,0.18734727799892426,0.9963324069976807,0.9440175890922546,0.9792144894599915,0.9637718200683594,0.20466555655002594,0.9948446750640869,0.935093104839325
19,0.9838365316390991,0.9672000408172607,0.1971282660961151,0.9965527653694153,0.9400643706321716,0.979341983795166,0.9624629616737366,0.2147098332643509,0.9952355027198792,0.9322876930236816
20,0.9831032752990723,0.9645129442214966,0.20907999575138092,0.9964668154716492,0.9350910186767578,0.977429211139679,0.9590693116188049,0.22754746675491333,0.9949321746826172,0.9262943267822266
21,0.9824019074440002,0.960480809211731,0.2224501669406891,0.9968810081481934,0.9272483587265015,0.9784494042396545,0.955704391002655,0.24049755930900574,0.9965421557426453,0.9187707304954529
22,0.9811585545539856,0.956207275390625,0.23852138221263885,0.9964424967765808,0.9197564125061035,0.9757714867591858,0.9505476355552673,0.2584177255630493,0.9967845678329468,0.9092068076133728
23,0.979660153388977,0.9516286849975586,0.25634726881980896,0.9966528415679932,0.9113080501556396,0.9733486175537109,0.9440813064575195,0.27680131793022156,0.9956195950508118,0.8984952569007874
24,0.978034257888794,0.9455571174621582,0.27567729353904724,0.9966126680374146,0.900468647480011,0.9713083505630493,0.9362526535987854,0.29756641387939453,0.9951240420341492,0.884850800037384
25,0.9762808084487915,0.9388054609298706,0.2971799075603485,0.996318519115448,0.8886728286743164,0.9683753848075867,0.9294334650039673,0.3221168518066406,0.9952020645141602,0.8728640675544739
