epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.08917098492383957,0.03995455801486969,4.381955623626709,0.6085836887359619,0.022005649283528328,0.4165114760398865,0.289042592048645,2.2681808471679688,0.8428571224212646,0.1757914274930954
1,0.3551941514015198,0.29604822397232056,2.4718410968780518,0.7096626162528992,0.1919364333152771,0.5916821956634521,0.5399343967437744,1.515426516532898,0.9021424651145935,0.38684046268463135
2,0.4955771565437317,0.46908000111579895,1.8328982591629028,0.774793267250061,0.3402029871940613,0.7107386589050293,0.7093013525009155,0.9826653599739075,0.9116161465644836,0.5826194882392883
3,0.5698190331459045,0.5542790293693542,1.518202781677246,0.8036978244781494,0.4263322949409485,0.7823712229728699,0.755078136920929,0.8272549510002136,0.9477919340133667,0.6288020014762878
4,0.6228312253952026,0.6078232526779175,1.3243476152420044,0.8173809051513672,0.48663830757141113,0.7976412177085876,0.7809531092643738,0.7381535172462463,0.9330003261566162,0.6725015640258789
5,0.6555759310722351,0.6481228470802307,1.193545937538147,0.835021436214447,0.5322325229644775,0.8292985558509827,0.8183274269104004,0.6129926443099976,0.9346925616264343,0.7284916043281555
6,0.683758020401001,0.6773642301559448,1.084352970123291,0.8411352038383484,0.5694155693054199,0.8454376459121704,0.8427311182022095,0.5475100874900818,0.9444358944892883,0.7617628574371338
7,0.7076259255409241,0.7027191519737244,0.9975389838218689,0.8492376208305359,0.6016015410423279,0.8543761372566223,0.8569154143333435,0.5054818391799927,0.9486677646636963,0.7823712229728699
8,0.7243552207946777,0.7211678624153137,0.933934211730957,0.854503870010376,0.6259660720825195,0.8695220351219177,0.8703289031982422,0.4594748616218567,0.942724883556366,0.8091868162155151
9,0.7423570156097412,0.7381096482276917,0.8698223829269409,0.8602057695388794,0.6487786769866943,0.8564866781234741,0.8592454791069031,0.4924841821193695,0.9401621222496033,0.7919304966926575
10,0.7536236643791199,0.7558518052101135,0.8238608837127686,0.869049072265625,0.6702566742897034,0.8875232934951782,0.8884850144386292,0.3963257074356079,0.9462682604789734,0.8373680710792542
11,0.7624693512916565,0.7629666328430176,0.7843411564826965,0.8659903407096863,0.6835407614707947,0.8871508240699768,0.8861961960792542,0.3989638686180115,0.9600694179534912,0.8238361477851868
12,0.7706632614135742,0.771599531173706,0.7655646204948425,0.8714631199836731,0.6940004229545593,0.8998137712478638,0.9028241038322449,0.3444855213165283,0.948816180229187,0.8607076406478882
13,0.7829541563987732,0.7848782539367676,0.7136720418930054,0.8765427470207214,0.7120022177696228,0.9026691317558289,0.9062047600746155,0.3382633924484253,0.9526286721229553,0.8638113141059875
14,0.7884167432785034,0.7912619113922119,0.6921740770339966,0.8789220452308655,0.720754861831665,0.9022967219352722,0.9062881469726562,0.332496702671051,0.9540150761604309,0.8628181219100952
15,0.7979142665863037,0.8009008765220642,0.6588050723075867,0.8833881616592407,0.7338216304779053,0.9157045483589172,0.9179117679595947,0.29556676745414734,0.9551557302474976,0.883178174495697
16,0.8057047128677368,0.8089744448661804,0.6339064240455627,0.8871594071388245,0.7447468638420105,0.9129732847213745,0.9181029796600342,0.3041500449180603,0.96153324842453,0.8782122731208801
17,0.8101741075515747,0.8120877742767334,0.6167424321174622,0.8861871957778931,0.7511096000671387,0.9174425601959229,0.9167316555976868,0.30469727516174316,0.9657732248306274,0.8722532391548157
18,0.8175610899925232,0.820624589920044,0.5917178392410278,0.8919734954833984,0.7608864307403564,0.9060211181640625,0.9113592505455017,0.3384282886981964,0.9621756076812744,0.8653010725975037
19,0.8237375617027283,0.8257570266723633,0.5773672461509705,0.8921992182731628,0.7696080207824707,0.9144630432128906,0.9190344214439392,0.28830426931381226,0.954387366771698,0.8857852220535278
20,0.8245445489883423,0.8291930556297302,0.5647083520889282,0.8940197825431824,0.7739532589912415,0.9248913526535034,0.9277741312980652,0.2588604986667633,0.9590402841567993,0.8981998562812805
21,0.8353145718574524,0.8375294208526611,0.5313255786895752,0.897526741027832,0.7861820459365845,0.9271259903907776,0.9313852787017822,0.2530294358730316,0.9622616767883301,0.9021725654602051
22,0.8427636027336121,0.8455513119697571,0.5111581683158875,0.9046003818511963,0.7946242690086365,0.9306021332740784,0.9342661499977112,0.2326027899980545,0.9645596146583557,0.905524492263794
23,0.8488779664039612,0.8519296646118164,0.4810084104537964,0.9069963097572327,0.8039355874061584,0.9361886978149414,0.940527617931366,0.2119539976119995,0.9638899564743042,0.9179391860961914
24,0.8566684126853943,0.8582918047904968,0.4608563184738159,0.909548282623291,0.8136503100395203,0.9396647810935974,0.9421029686927795,0.20906732976436615,0.9652162790298462,0.9198013544082642
25,0.8597100973129272,0.862745463848114,0.4447871744632721,0.9118317365646362,0.8194854259490967,0.9376784563064575,0.9414854645729065,0.20587050914764404,0.9621467590332031,0.9214152693748474
26,0.8650175333023071,0.8670400977134705,0.42606309056282043,0.9146937131881714,0.8250100612640381,0.9414028525352478,0.9456912279129028,0.19695571064949036,0.9670343995094299,0.9250155091285706
27,0.8724355101585388,0.8727028965950012,0.4048859179019928,0.9197060465812683,0.8311865925788879,0.9458721280097961,0.9474282264709473,0.18797408044338226,0.9662964940071106,0.9289882183074951
28,0.8758186101913452,0.8789300918579102,0.39005574584007263,0.9229325652122498,0.8396598100662231,0.9417753219604492,0.9478445053100586,0.19214452803134918,0.9683855772018433,0.9278708696365356
29,0.878767192363739,0.8804863691329956,0.38578900694847107,0.9237761497497559,0.8422049283981323,0.9464928507804871,0.9486398696899414,0.18190564215183258,0.9700233340263367,0.9279950261116028
30,0.8832055330276489,0.8854349255561829,0.37522393465042114,0.9268590211868286,0.8483814001083374,0.9459962844848633,0.9490346312522888,0.18187837302684784,0.967246949672699,0.9312228560447693
31,0.8827400207519531,0.8835505843162537,0.3649273216724396,0.9236780405044556,0.8474192023277283,0.9481067657470703,0.9514188170433044,0.17856000363826752,0.9706718325614929,0.9327126145362854
32,0.8866817951202393,0.8888007402420044,0.3562460243701935,0.9282747507095337,0.8531922101974487,0.9486033320426941,0.9506670236587524,0.1744988113641739,0.9686815142631531,0.933085024356842
33,0.8873025178909302,0.8895682692527771,0.3529420495033264,0.9294137358665466,0.8537198305130005,0.9504655599594116,0.9537715911865234,0.17152546346187592,0.9730008840560913,0.9350714087486267
34,0.8906856179237366,0.8916986584663391,0.34045547246932983,0.9283700585365295,0.8584375381469727,0.9497206807136536,0.9524245262145996,0.16867341101169586,0.9692723155021667,0.9359403848648071
35,0.890251100063324,0.8918883800506592,0.3381594121456146,0.9298139214515686,0.8577237129211426,0.9486033320426941,0.9509658813476562,0.17105667293071747,0.9706453084945679,0.9318435788154602
36,0.8938204050064087,0.8942081928253174,0.33279550075531006,0.931806743144989,0.8600825667381287,0.9504655599594116,0.953100860118866,0.16617272794246674,0.9708875417709351,0.9356921315193176
37,0.8936342000961304,0.8950625658035278,0.3299925923347473,0.9320776462554932,0.8616344332695007,0.9512104392051697,0.9546893835067749,0.16551071405410767,0.9720720648765564,0.9376784563064575
38,0.895651638507843,0.896754801273346,0.33282679319381714,0.9331433176994324,0.8638070821762085,0.9513345956802368,0.9544022083282471,0.16346131265163422,0.9712045192718506,0.9379267692565918
39,0.8981035947799683,0.8989956378936768,0.3230879306793213,0.9334980845451355,0.8674384951591492,0.9518311619758606,0.9549190402030945,0.16310983896255493,0.9713551998138428,0.938795804977417
40,0.8958688974380493,0.8978103995323181,0.32620811462402344,0.9337331056594849,0.8650485873222351,0.9510862827301025,0.9533613324165344,0.16634051501750946,0.969809889793396,0.9371818900108337
41,0.8996865153312683,0.9022502303123474,0.3121209740638733,0.9375606179237366,0.8701077103614807,0.9509621262550354,0.9540839195251465,0.1655077040195465,0.9700937271118164,0.9382991790771484
42,0.9008349180221558,0.9018514752388,0.31757715344429016,0.9363733530044556,0.8706042766571045,0.9529484510421753,0.9553070068359375,0.16005952656269073,0.9716193675994873,0.9392923712730408
43,0.9010521769523621,0.9011441469192505,0.3150317966938019,0.9354246854782104,0.8699835538864136,0.9525760412216187,0.9555215835571289,0.1599360704421997,0.9715092182159424,0.9397889375686646
44,0.9014556407928467,0.9013987183570862,0.3072580099105835,0.9358888864517212,0.8699214458465576,0.9529484510421753,0.9567329287528992,0.15831856429576874,0.9736436009407043,0.940161406993866
45,0.9041559100151062,0.905914843082428,0.29795214533805847,0.9390621185302734,0.875756561756134,0.9524518847465515,0.9556846022605896,0.15928815305233002,0.9709123373031616,0.9406579732894897
46,0.902510941028595,0.904231607913971,0.3061414659023285,0.9373294115066528,0.874111533164978,0.9533209204673767,0.9560377597808838,0.1573222130537033,0.9714176058769226,0.940906286239624
47,0.9040317535400391,0.904837965965271,0.3016802668571472,0.9382555484771729,0.8744219541549683,0.9530726075172424,0.9561935067176819,0.15795043110847473,0.9713041186332703,0.9412786960601807
48,0.904900848865509,0.9052969217300415,0.3019504249095917,0.9381319880485535,0.8753840923309326,0.954314112663269,0.9572679400444031,0.15564653277397156,0.9734274744987488,0.9414028525352478
49,0.9042490720748901,0.9055408835411072,0.30075159668922424,0.938144326210022,0.8755702972412109,0.9541899561882019,0.9565578699111938,0.15674200654029846,0.9730250239372253,0.9404096603393555
50,0.9042180180549622,0.9050668478012085,0.29788297414779663,0.938346803188324,0.8748564720153809,0.9531967639923096,0.9561448097229004,0.1576162725687027,0.9708178639411926,0.9416511654853821
51,0.9020143151283264,0.9030860066413879,0.30491402745246887,0.9369687438011169,0.8724665641784668,0.9536933302879333,0.9570854306221008,0.155147984623909,0.9728100299835205,0.9416511654853821
52,0.9046835899353027,0.9066359996795654,0.29878735542297363,0.9396752715110779,0.8765324950218201,0.9536933302879333,0.9569668173789978,0.15537531673908234,0.9728030562400818,0.9414028525352478
53,0.9064527153968811,0.9070287942886353,0.2935386002063751,0.9398576021194458,0.8769359588623047,0.9534450769424438,0.9569411277770996,0.15515540540218353,0.9723147749900818,0.9417753219604492
54,0.9045283794403076,0.9056837558746338,0.2947051525115967,0.9370149374008179,0.8768428564071655,0.9540657997131348,0.9572291374206543,0.1550958901643753,0.9729382991790771,0.9417753219604492
55,0.9057698845863342,0.906268835067749,0.29166480898857117,0.9377363324165344,0.8774015307426453,0.9553072452545166,0.9581559896469116,0.15465746819972992,0.9739609956741333,0.9426442980766296
56,0.9076942205429077,0.9094656705856323,0.2900146543979645,0.9411354660987854,0.8803190588951111,0.954314112663269,0.9569398760795593,0.1548568606376648,0.972193717956543,0.9418994188308716
57,0.9068561792373657,0.9079204797744751,0.29171130061149597,0.9393426775932312,0.8791086077690125,0.9540657997131348,0.9565482139587402,0.1545097529888153,0.9718093276023865,0.9415270090103149
58,0.9063596129417419,0.9080885052680969,0.2922465205192566,0.9393858909606934,0.8792948126792908,0.9545623660087585,0.9571601152420044,0.15403953194618225,0.9719626307487488,0.9425202012062073
59,0.9065768718719482,0.9085211753845215,0.2932594120502472,0.9405398368835449,0.8792948126792908,0.9545623660087585,0.9578242301940918,0.1543266326189041,0.9732120037078857,0.9426442980766296
60,0.9051801562309265,0.9073624610900879,0.29281720519065857,0.9391506314277649,0.8785499334335327,0.9545623660087585,0.9571762084960938,0.15410403907299042,0.9726923108100891,0.9418994188308716
61,0.9042490720748901,0.906464159488678,0.2943829298019409,0.9380704164505005,0.8772773742675781,0.9544382095336914,0.9572253823280334,0.15403079986572266,0.9729382991790771,0.9417753219604492
62,0.9067010283470154,0.9076433777809143,0.293742299079895,0.9392129778862,0.8785499334335327,0.9544382095336914,0.9575411677360535,0.15389041602611542,0.9730769395828247,0.942271888256073
63,0.904869794845581,0.9051709771156311,0.2903408110141754,0.9361969828605652,0.8766876459121704,0.9545623660087585,0.9579750299453735,0.15328660607337952,0.9737078547477722,0.9425202012062073
64,0.9078494310379028,0.9082148671150208,0.2900319993495941,0.9399641752243042,0.8790775537490845,0.9548106789588928,0.9574450254440308,0.15338172018527985,0.9735592603683472,0.9416511654853821
65,0.9079735279083252,0.9092453718185425,0.2908245027065277,0.9414167404174805,0.8798224925994873,0.9548106789588928,0.9575604796409607,0.15368634462356567,0.9728344678878784,0.9425202012062073
66,0.9066389203071594,0.9080256223678589,0.2936474084854126,0.9388228058815002,0.8797293305397034,0.9550589919090271,0.9578162431716919,0.15361756086349487,0.9728483557701111,0.943016767501831
67,0.9068251848220825,0.9074937701225281,0.29024842381477356,0.9395670294761658,0.8782395720481873,0.95493483543396,0.957802951335907,0.15385548770427704,0.9730907082557678,0.9427684545516968
68,0.910115122795105,0.9101276993751526,0.28753048181533813,0.9416017532348633,0.8812812566757202,0.95493483543396,0.957629382610321,0.15354131162166595,0.972595751285553,0.9428926110267639
69,0.9068561792373657,0.9066148996353149,0.2910897731781006,0.9379104375839233,0.8776808977127075,0.9548106789588928,0.9578060507774353,0.15362097322940826,0.9729695320129395,0.9428926110267639
70,0.9060802459716797,0.9085631966590881,0.2936360538005829,0.940360426902771,0.8794189691543579,0.9548106789588928,0.9576816558837891,0.15336735546588898,0.9729625582695007,0.9426442980766296
71,0.9088115692138672,0.9083395600318909,0.2911645472049713,0.9397486448287964,0.8796051740646362,0.9546865224838257,0.9576291441917419,0.15348444879055023,0.9727168083190918,0.9427684545516968
72,0.9077252745628357,0.9085284471511841,0.2855842113494873,0.9399768114089966,0.8797603845596313,0.9550589919090271,0.9574403166770935,0.15348240733146667,0.9725852012634277,0.9425202012062073
