epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.050901640206575394,0.0,5.0111846923828125,0.0,0.0,0.1154562383890152,0.0,4.632655143737793,0.0,0.0
1,0.1927744448184967,6.079950981074944e-05,4.179904937744141,1.0,3.103758717770688e-05,0.28218498826026917,0.0009682885138317943,3.712242841720581,1.0,0.000496585969813168
2,0.38651105761528015,0.04330259934067726,3.2137320041656494,0.9986357688903809,0.02271951362490654,0.4821849763393402,0.11175791174173355,2.7375030517578125,1.0,0.0594661682844162
3,0.5710915923118591,0.1874018907546997,2.3252651691436768,0.9959183931350708,0.10602439194917679,0.6468032002449036,0.2865714430809021,1.954210638999939,0.9978086352348328,0.16958411037921906
4,0.7134609818458557,0.40445277094841003,1.6366949081420898,0.9954615831375122,0.2586982846260071,0.7585350871086121,0.513947606086731,1.3746337890625,0.9950669407844543,0.35058969259262085
5,0.8045252561569214,0.6130569577217102,1.150001883506775,0.9932683110237122,0.44880351424217224,0.8036002516746521,0.6694977879524231,1.0505834817886353,0.9900894165039062,0.5085040330886841
6,0.8579720258712769,0.7626718282699585,0.8276024460792542,0.9900074005126953,0.6242279410362244,0.8671632409095764,0.8092955350875854,0.738725483417511,0.9875311851501465,0.6882681846618652
7,0.8904063105583191,0.8503387570381165,0.6176168918609619,0.9880874156951904,0.7491542100906372,0.8912476897239685,0.8668065071105957,0.583486795425415,0.987041711807251,0.7754189968109131
8,0.9121015667915344,0.8933342695236206,0.4778256118297577,0.9863731861114502,0.8177783489227295,0.9030416011810303,0.8912749290466309,0.48223188519477844,0.9838323593139648,0.8158907294273376
9,0.9292343258857727,0.9172187447547913,0.37995871901512146,0.9869318604469299,0.8579099178314209,0.9157045483589172,0.9048395752906799,0.4176228642463684,0.9814465641975403,0.8405959010124207
10,0.9411527514457703,0.9329532384872437,0.30979123711586,0.9881410598754883,0.8844780921936035,0.9273743033409119,0.9274097084999084,0.332408607006073,0.9825194478034973,0.8792054653167725
11,0.9504640102386475,0.9447850584983826,0.25670528411865234,0.9890449047088623,0.9050870537757874,0.927498459815979,0.9221668839454651,0.33488792181015015,0.9768377542495728,0.8743637204170227
12,0.958595871925354,0.9537472724914551,0.21413961052894592,0.9898265600204468,0.9210403561592102,0.9335816502571106,0.9305356740951538,0.2981109023094177,0.9777140021324158,0.8877715468406677
13,0.9652999639511108,0.9606003165245056,0.18064472079277039,0.9900243878364563,0.9333312511444092,0.9451272487640381,0.9458807706832886,0.239847332239151,0.9829940795898438,0.911359429359436
14,0.9701728820800781,0.9669432640075684,0.15384985506534576,0.991043210029602,0.9444116950035095,0.9447548389434814,0.9466754198074341,0.23218756914138794,0.980961263179779,0.9147113561630249
